Field1,Text,Text1,Text2
"Peter McCormack
@PeterMcCormack
·
22 de jun
Cammm onnnnn Engglannnnnddd 
65
8
364",Cammm onnnnn Engglannnnnddd ,@PeterMcCormack,22 de jun
"Peter McCormack
@PeterMcCormack
·
22 de jun
#bitcoin is dead
We're in a bear market
Working at McDonald's

Just so you know, if you are crapping your pants and thinking of selling your #bitcoin, the price will suddenly go up after. 

This is how it works, I don't write the rules.
307
573
6,4 mil","#bitcoin is dead
We're in a bear market
Working at McDonald's

Just so you know, if you are crapping your pants and thinking of selling your #bitcoin, the price will suddenly go up after. 

This is how it works, I don't write the rules.",@PeterMcCormack,22 de jun
"Peter McCormack
@PeterMcCormack
·
22 de jun
Just recorded an amazing show with the fabulous 
@LynAldenContact
 discussing the macro picture for El Salvador's #bitcoin announcement.

We also decided that next month we will dissect my good friend 
@nntaleb
's #bitcoin black paper.
50
49
826","Just recorded an amazing show with the fabulous 
@LynAldenContact
 discussing the macro picture for El Salvador's #bitcoin announcement.

We also decided that next month we will dissect my good friend 
@nntaleb
's #bitcoin black paper.",@PeterMcCormack,22 de jun
"Peter McCormack
@PeterMcCormack
·
22 de jun
Sorry, but the release of my interview with President 
@nayibbukele
 has been delayed until 9am (London time) tomorrow morning.
56
66
1 mil","Sorry, but the release of my interview with President 
@nayibbukele
 has been delayed until 9am (London time) tomorrow morning.",@PeterMcCormack,22 de jun
"Peter McCormack
@PeterMcCormack
·
21 de jun
I hope Harry Kane makes the move to City, he has been a great player for Spurs and deserves the opportunity to play at a big club and win trophies.
49
4
211","I hope Harry Kane makes the move to City, he has been a great player for Spurs and deserves the opportunity to play at a big club and win trophies.",@PeterMcCormack,21 de jun
"Peter McCormack
@PeterMcCormack
·
21 de jun
DMs are now closed. Sorry if you have a message I have not replied to you yet, closing DMs hides all the unread ones.

I can't keep up with the volume or the crazy people.
114
25
1,2 mil","DMs are now closed. Sorry if you have a message I have not replied to you yet, closing DMs hides all the unread ones.

I can't keep up with the volume or the crazy people.",@PeterMcCormack,21 de jun
"Peter McCormack
@PeterMcCormack
·
21 de jun
It is clear we are in a war for the #Bitcoin narrative now - with weak journalists, politicians, egocentric academics and modern economists.

El Salvador has shown what is possible.

LFG!
195
493
4,1 mil","It is clear we are in a war for the #Bitcoin narrative now - with weak journalists, politicians, egocentric academics and modern economists.

El Salvador has shown what is possible.

LFG!",@PeterMcCormack,20 de jun
"Peter McCormack
@PeterMcCormack
·
19 de jun
I started a podcast for a laugh and then interviewed a President.

None of this makes any sense 
206
152
4 mil","I started a podcast for a laugh and then interviewed a President.

None of this makes any sense ",@PeterMcCormack,19 de jun
"Peter McCormack
@PeterMcCormack
·
19 de jun
Just boarded back to London, I’ve been away for ages and so much has happened.

Big love and thanks to 
@jackmallers
, 
@crypteauu
, 
@Bitcoinbeach
, 
@BitcoinMagazine
, 
@nayibbukele
, 
@bukele
, 
@edcarpenter20
, 
@AdrianBaschuk
 and 
@JamieStuckert
.

See you soon, we’ve a lot of work to do!
50
23
843","Just boarded back to London, I’ve been away for ages and so much has happened.

Big love and thanks to 
@jackmallers
, 
@crypteauu
, 
@Bitcoinbeach
, 
@BitcoinMagazine
, 
@nayibbukele
, 
@bukele
, 
@edcarpenter20
, 
@AdrianBaschuk
 and 
@JamieStuckert
.

See you soon, we’ve a lot of work to do!",@PeterMcCormack,19 de jun
"Peter McCormack
@PeterMcCormack
·
19 de jun
If I dump my Bitclout and send to a charity, something like Tottenham, is that unethical?
214
34
728
Mostrar esta sequência","If I dump my Bitclout and send to a charity, something like Tottenham, is that unethical?",@PeterMcCormack,19 de jun
"Peter McCormack
@PeterMcCormack
·
18 de jun
Life is pretty wild sometimes…
86
41
1,1 mil",Life is pretty wild sometimes…,@PeterMcCormack,18 de jun
"Peter McCormack
@PeterMcCormack
·
18 de jun
Come on Grealish, only a game and a half late.
46
5
281","Come on Grealish, only a game and a half late.",@PeterMcCormack,18 de jun
"Peter McCormack
@PeterMcCormack
·
17 de jun
Will probably regret this Tweet, still, please continue to send the daily hate. Anyway:
- I donated #bitcoin to brink open source dev
- I donated #bitcoin to CoinCenter
- I donated #bitcoin to Julian Assange's fund
- I paid towards 
@peterktodd
's OpenTimeStamps project
314
277
3,4 mil
Mostrar esta sequência","Will probably regret this Tweet, still, please continue to send the daily hate. Anyway:
- I donated #bitcoin to brink open source dev
- I donated #bitcoin to CoinCenter
- I donated #bitcoin to Julian Assange's fund
- I paid towards 
@peterktodd
's OpenTimeStamps project",@PeterMcCormack,17 de jun
"Peter McCormack
@PeterMcCormack
·
17 de jun
I met with the Official Bitcoin Delegation last night, they came to El Zonte for dinner, a guy played a saxophone and then they left.
- They didn’t visit 
@Bitcoinbeach
 
- They didn’t use the ATM
- They didn’t visit any vendors
- They didn’t spend Sats locally

Thanks Brock
210
251
2 mil
Mostrar esta sequência","I met with the Official Bitcoin Delegation last night, they came to El Zonte for dinner, a guy played a saxophone and then they left.
- They didn’t visit 
@Bitcoinbeach
 
- They didn’t use the ATM
- They didn’t visit any vendors
- They didn’t spend Sats locally

Thanks Brock",@PeterMcCormack,17 de jun
"Peter McCormack
@PeterMcCormack
·
16 de jun
Unstacking Sats in El Salvador 

h/t 
@86codyharris
18
10
317","Unstacking Sats in El Salvador 

h/t 
@86codyharris",@PeterMcCormack,16 de jun
"Peter McCormack
@PeterMcCormack
·
16 de jun
I spoke to a British MP this morning about how we can lobby the government to support #bitcoin economic freedom. I was told there is little to no interest from the treasury.

Maybe it is El Salvador I should move to.
476
351
4,3 mil","I spoke to a British MP this morning about how we can lobby the government to support #bitcoin economic freedom. I was told there is little to no interest from the treasury.

Maybe it is El Salvador I should move to.",@PeterMcCormack,16 de jun
"Peter McCormack
@PeterMcCormack
·
16 de jun
Please follow 
@harry_sudock
 and he promises to become a mining and energy educational resource, he will:
- Respond to news and FUD
- Provide educational threads
- Respond to questions

Harry and I agreed on this over a steak.
38
23
272","Please follow 
@harry_sudock
 and he promises to become a mining and energy educational resource, he will:
- Respond to news and FUD
- Provide educational threads
- Respond to questions

Harry and I agreed on this over a steak.",@PeterMcCormack,16 de jun
"Peter McCormack
@PeterMcCormack
·
16 de jun
I want to go to Nigeria  and meet the #bitcoin community
1,1 mil
2,1 mil
13,9 mil",I want to go to Nigeria  and meet the #bitcoin community,@PeterMcCormack,16 de jun
"Peter McCormack
@PeterMcCormack
·
16 de jun
If you are supportive of El Salvador making #bitcoin legal tender but impatient with people understanding the tech, I have news for you.

Tech infrastructure, accommodation, education and income bring different challenges for nodes, basechain v lightning, security etc...
50
117
1,1 mil
Mostrar esta sequência","If you are supportive of El Salvador making #bitcoin legal tender but impatient with people understanding the tech, I have news for you.

Tech infrastructure, accommodation, education and income bring different challenges for nodes, basechain v lightning, security etc...",@PeterMcCormack,16 de jun
"Peter McCormack
@PeterMcCormack
·
15 de jun
Separate fashion and state
98
52
1,4 mil",Separate fashion and state,@PeterMcCormack,15 de jun
"Peter McCormack
@PeterMcCormack
·
15 de jun
Yesterday I was pleased to host a meeting with the leading Bitcoin podcasters.  The podcasters have agreed to form the #Bitcoin Fashion Council to promote outfit transparency & accelerate acceptable attire worldwide.
200
141
2,5 mil",Yesterday I was pleased to host a meeting with the leading Bitcoin podcasters.  The podcasters have agreed to form the #Bitcoin Fashion Council to promote outfit transparency & accelerate acceptable attire worldwide.,@PeterMcCormack,15 de jun
"Peter McCormack
@PeterMcCormack
·
14 de jun
#bitcoin IS money.

The law in El Salvador says so. This argument is dead.
225
667
6,3 mil","#bitcoin IS money.

The law in El Salvador says so. This argument is dead.",@PeterMcCormack,14 de jun
"Peter McCormack
@PeterMcCormack
·
14 de jun
I haven't regretted a single sat I have left behind in El Salvador and never will.


126
307
5,4 mil","I haven't regretted a single sat I have left behind in El Salvador and never will.

",@PeterMcCormack,14 de jun
"Peter McCormack
@PeterMcCormack
·
14 de jun
Has Scotland ever won a game of football at a major tournament? 

(Note, specifically since we got colour TVs)
72
6
180","Has Scotland ever won a game of football at a major tournament? 

(Note, specifically since we got colour TVs)",@PeterMcCormack,14 de jun
"Peter McCormack
@PeterMcCormack
·
14 de jun
Paul Tudor Jones just said Tottenham are shit.

Buy #bitcoin
91
50
1,3 mil","Paul Tudor Jones just said Tottenham are shit.

Buy #bitcoin",@PeterMcCormack,14 de jun
"Peter McCormack
@PeterMcCormack
·
13 de jun
I lost my private keys in a dating accident
247
78
2,6 mil",I lost my private keys in a dating accident,@PeterMcCormack,13 de jun
"Peter McCormack
@PeterMcCormack
·
13 de jun
It’s coming home 
120
19
739",It’s coming home ,@PeterMcCormack,13 de jun
"Peter McCormack
@PeterMcCormack
·
12 de jun
Twitter would be so much more fun if American’s were funny
283
44
1,2 mil
Mostrar esta sequência",Twitter would be so much more fun if American’s were funny,@PeterMcCormack,12 de jun
"Peter McCormack
@PeterMcCormack
·
12 de jun
Vake, as a twitter personality, is solid. He has no desire for attention and controversy, and is full of good takes.

However, his podcast appearances are annoying and I don’t like them.

Separate the man from the mouth fart.
15
3
95","Vake, as a twitter personality, is solid. He has no desire for attention and controversy, and is full of good takes.

However, his podcast appearances are annoying and I don’t like them.

Separate the man from the mouth fart.",@PeterMcCormack,12 de jun
"Peter McCormack
@PeterMcCormack
·
12 de jun
Man, my debrief with MI6 is going to be lit AF
51
18
599","Man, my debrief with MI6 is going to be lit AF",@PeterMcCormack,12 de jun
"Peter McCormack
@PeterMcCormack
·
12 de jun
American commentary of soccerball is funny
106
13
513",American commentary of soccerball is funny,@PeterMcCormack,12 de jun
"Peter McCormack
@PeterMcCormack
·
11 de jun
Am I followed by any Libertarian Muslim Bitcoiners? Can you hit my DMs, I have a question.
192
35
655","Am I followed by any Libertarian Muslim Bitcoiners? Can you hit my DMs, I have a question.",@PeterMcCormack,11 de jun
"Peter McCormack
@PeterMcCormack
·
11 de jun
Following Matt 
@ODELL
 on Bitclout
39
8
285
Mostrar esta sequência","Following Matt 
@ODELL
 on Bitclout",@PeterMcCormack,11 de jun
"Peter McCormack
@PeterMcCormack
·
11 de jun
El Salvador has made #bitcoin legal tender. It was a #bitcoin bill, not a crypto bill.
277
469
5,6 mil","El Salvador has made #bitcoin legal tender. It was a #bitcoin bill, not a crypto bill.",@PeterMcCormack,11 de jun
"Peter McCormack
@PeterMcCormack
·
10 de jun
Checking out Bitclout just to piss off people who get pissed off about everything.
157
48
1,4 mil",Checking out Bitclout just to piss off people who get pissed off about everything.,@PeterMcCormack,10 de jun
"Peter McCormack
@PeterMcCormack
·
10 de jun
We're winning and they can't do shit about it.

#bitcoin
229
537
6,6 mil","We're winning and they can't do shit about it.

#bitcoin",@PeterMcCormack,10 de jun
"Peter McCormack
@PeterMcCormack
·
9 de jun
One by one, towns, cities, states and countries are becoming a friendly place for #bitcoin:
- Texas
- Miami
- El Salvador
- Malta
- Estonia
- Bedford

LFG!
210
413
3,5 mil","One by one, towns, cities, states and countries are becoming a friendly place for #bitcoin:
- Texas
- Miami
- El Salvador
- Malta
- Estonia
- Bedford

LFG!",@PeterMcCormack,9 de jun
"Peter McCormack
@PeterMcCormack
·
9 de jun
I’ve not worn a mask in New York, nobody cares, was fine in an Uber, in Starbucks and in Bloomingdales. 

I was surprised by this.

Shame to see so many boarded up Irish bars and stores though.
66
15
916
Mostrar esta sequência","I’ve not worn a mask in New York, nobody cares, was fine in an Uber, in Starbucks and in Bloomingdales. 

I was surprised by this.

Shame to see so many boarded up Irish bars and stores though.",@PeterMcCormack,9 de jun
"Peter McCormack
@PeterMcCormack
·
9 de jun
You can mine a fraction of a volcano 

#bitcoin
74
128
2,6 mil","You can mine a fraction of a volcano 

#bitcoin",@PeterMcCormack,9 de jun
"Peter McCormack
@PeterMcCormack
·
6 de jun
I have seen a lot of criticism regarding Bitcoin 2021 from people who were not there.

Just a note, you were not there. You could not understand the event from your laptop.

Big shout out to 
@BitcoinMagazine
 and David Bailey for an incredible event.
340
153
2,5 mil
Mostrar esta sequência","I have seen a lot of criticism regarding Bitcoin 2021 from people who were not there.

Just a note, you were not there. You could not understand the event from your laptop.

Big shout out to 
@BitcoinMagazine
 and David Bailey for an incredible event.",@PeterMcCormack,6 de jun
"Peter McCormack
@PeterMcCormack
·
5 de jun
I’ve spoken to Laura Loomer today. She is interested in coming on the podcast. Personally I don’t like how she has been deplatformed but also disagree with many of her wider ideas.

Would you like to hear from Laura?
826
58
1,8 mil","I’ve spoken to Laura Loomer today. She is interested in coming on the podcast. Personally I don’t like how she has been deplatformed but also disagree with many of her wider ideas.

Would you like to hear from Laura?",@PeterMcCormack,5 de jun
"Peter McCormack
@PeterMcCormack
·
5 de jun
Fuck you Elon!
508
609
5,8 mil",Fuck you Elon!,@PeterMcCormack,5 de jun
"Peter McCormack
@PeterMcCormack
·
5 de jun
Jack Mallers just announced that El Salvador will be the first country to add #bitcoin to their reserves.

Fuck you money!
151
604
4,7 mil","Jack Mallers just announced that El Salvador will be the first country to add #bitcoin to their reserves.

Fuck you money!",@PeterMcCormack,5 de jun
"Peter McCormack
@PeterMcCormack
·
5 de jun
El Salvador just announced that they will make #bitcoin legal tender.

Well played 
@JackMallers
, love you bro!
115
668
5,1 mil","El Salvador just announced that they will make #bitcoin legal tender.

Well played 
@JackMallers
, love you bro!",@PeterMcCormack,5 de jun
"Peter McCormack
@PeterMcCormack
·
5 de jun
Pray for Vlad 
62
12
552",Pray for Vlad ,@PeterMcCormack,5 de jun
"Peter McCormack
@PeterMcCormack
·
4 de jun
#FreeRoss 
54
167
1,4 mil",#FreeRoss ,@PeterMcCormack,4 de jun
"Peter McCormack
@PeterMcCormack
·
4 de jun
Remember when Tesla was cool?
1 mil
524
7,6 mil",Remember when Tesla was cool?,@PeterMcCormack,4 de jun
"Peter McCormack
@PeterMcCormack
·
3 de jun
Your best interview ever.
Your worst interview ever.
You do a great job dumbing things down.
You're a low IQ moron.

I am here for this shit, big love x
114
8
883","Your best interview ever.
Your worst interview ever.
You do a great job dumbing things down.
You're a low IQ moron.

I am here for this shit, big love x",@PeterMcCormack,3 de jun
"Peter McCormack
@PeterMcCormack
·
2 de jun
Big shout out to Dr Leon Anijar, MD here in Miami for fixing my back this morning. Sorry, went for the steroid injection and I can now walk.

In and out within an hour.

Appreciate all the advice on my back, you lot are freaking awesome.
60
9
368","Big shout out to Dr Leon Anijar, MD here in Miami for fixing my back this morning. Sorry, went for the steroid injection and I can now walk.

In and out within an hour.

Appreciate all the advice on my back, you lot are freaking awesome.",@PeterMcCormack,2 de jun
"Peter McCormack
@PeterMcCormack
·
1 de jun
I decided to get a steak today.

Bullish on #bitcoin
137
87
2,1 mil","I decided to get a steak today.

Bullish on #bitcoin",@PeterMcCormack,1 de jun
"Peter McCormack
@PeterMcCormack
·
1 de jun
Any Miami doctors who can arrange for an epidural on my degenerative back?

No joke.
151
12
409","Any Miami doctors who can arrange for an epidural on my degenerative back?

No joke.",@PeterMcCormack,1 de jun
"Peter McCormack
@PeterMcCormack
·
1 de jun
Miami bound 
36
15
683",Miami bound ,@PeterMcCormack,1 de jun
"Peter McCormack
@PeterMcCormack
·
31 de mai
Where are my metalheads at 

Especially Norma Jean, Earth Crisis and Pantera fans.
257
8
546","Where are my metalheads at 

Especially Norma Jean, Earth Crisis and Pantera fans.",@PeterMcCormack,31 de mai
"Peter McCormack
@PeterMcCormack
·
31 de mai
What is the difference between a pre-mine and a pre-farm?
37
4
100",What is the difference between a pre-mine and a pre-farm?,@PeterMcCormack,31 de mai
"Peter McCormack
@PeterMcCormack
·
31 de mai
World War 2 in Colour on Netflix is really good.
75
13
776",World War 2 in Colour on Netflix is really good.,@PeterMcCormack,31 de mai
"Peter McCormack
@PeterMcCormack
·
31 de mai
Our boy 
@ck_SNARKs
 is a great lad, does so much good work behind the scenes for #bitcoin. If you aren't following him then I highly recommend it.
36
34
381","Our boy 
@ck_SNARKs
 is a great lad, does so much good work behind the scenes for #bitcoin. If you aren't following him then I highly recommend it.",@PeterMcCormack,31 de mai
"Peter McCormack
@PeterMcCormack
·
31 de mai
The clampdown on #bitcoin by UK banks is really an infringement on the pathetic amount of freedom we have in the UK. Also, it will drive innovation to more friendly countries.


@TomTugendhat
, I know you support ETH but the UK should be supporting #bitcoin too.

We should talk!
125
111
1,1 mil
Mostrar esta sequência","The clampdown on #bitcoin by UK banks is really an infringement on the pathetic amount of freedom we have in the UK. Also, it will drive innovation to more friendly countries.


@TomTugendhat
, I know you support ETH but the UK should be supporting #bitcoin too.

We should talk!",@PeterMcCormack,31 de mai
"Peter McCormack
@PeterMcCormack
·
31 de mai
Vibe check, how is everyone doing out there?

It is has been a challenging few weeks, probably more so if you are newer to #bitcoin. 

We got this!
235
53
1,5 mil","Vibe check, how is everyone doing out there?

It is has been a challenging few weeks, probably more so if you are newer to #bitcoin. 

We got this!",@PeterMcCormack,31 de mai
"Peter McCormack
@PeterMcCormack
·
29 de mai
Where to watch Champions League final? Beers are on me.
86
12
452",Where to watch Champions League final? Beers are on me.,@PeterMcCormack,29 de mai
"Peter McCormack
@PeterMcCormack
·
29 de mai
Sup Indianapolis?
37
3
131",Sup Indianapolis?,@PeterMcCormack,29 de mai
"Peter McCormack
@PeterMcCormack
·
28 de mai
I’m bored on a plane. Ask me anything.
1 mil
35
1,1 mil",I’m bored on a plane. Ask me anything.,@PeterMcCormack,28 de mai
"Peter McCormack
@PeterMcCormack
·
28 de mai
.
@CryptoFatties
 is my new fav account.
51
4
273",".
@CryptoFatties
 is my new fav account.",@PeterMcCormack,28 de mai
"Peter McCormack
@PeterMcCormack
·
28 de mai
250,000 of you idiots follow me.

(Love you all and thanks)
238
36
2,1 mil","250,000 of you idiots follow me.

(Love you all and thanks)",@PeterMcCormack,28 de mai
"Peter McCormack
@PeterMcCormack
·
27 de mai
#bitcoin is an intelligence test.

Taleb failed it.
219
151
2,7 mil","#bitcoin is an intelligence test.

Taleb failed it.",@PeterMcCormack,27 de mai
"Peter McCormack
@PeterMcCormack
·
27 de mai
Fire
The wheel
Jürgen Klopp
Proof of work

That’s it, that’s the list.
48
13
317","Fire
The wheel
Jürgen Klopp
Proof of work

That’s it, that’s the list.",@PeterMcCormack,27 de mai
"Peter McCormack
@PeterMcCormack
·
27 de mai
Please stop arguing under satire Tweets.

Love Peter.
51
6
331","Please stop arguing under satire Tweets.

Love Peter.",@PeterMcCormack,27 de mai
"Peter McCormack
@PeterMcCormack
·
27 de mai
It is mind-boggling that people prefer PoS over PoW.
548
173
2,4 mil",It is mind-boggling that people prefer PoS over PoW.,@PeterMcCormack,27 de mai
"Peter McCormack
@PeterMcCormack
·
26 de mai
For a long time with the podcast I have focused on #bitcoin but It’s time to admit that not all altcoins are a scam.

A thread  1/n
298
75
1,3 mil
Mostrar esta sequência","For a long time with the podcast I have focused on #bitcoin but It’s time to admit that not all altcoins are a scam.

A thread  1/n",@PeterMcCormack,26 de mai
"Peter McCormack
@PeterMcCormack
·
26 de mai
Hey 
@APompliano
, let’s play chess in Miami, live streamed, for money, best of three, you in?

(Please note that I’m shit).
74
19
752","Hey 
@APompliano
, let’s play chess in Miami, live streamed, for money, best of three, you in?

(Please note that I’m shit).",@PeterMcCormack,26 de mai
"Peter McCormack
@PeterMcCormack
·
26 de mai
United, lol.

cc 
@GoingParabolic
33
5
210","United, lol.

cc 
@GoingParabolic",@PeterMcCormack,26 de mai
"Peter McCormack
@PeterMcCormack
·
26 de mai
I’m moving to Texas 
267
40
2,4 mil
Mostrar esta sequência",I’m moving to Texas ,@PeterMcCormack,26 de mai
"Peter McCormack
@PeterMcCormack
·
26 de mai
#bitcoin is back over $40k.

You can’t keep a good idea down.
136
145
2,1 mil","#bitcoin is back over $40k.

You can’t keep a good idea down.",@PeterMcCormack,26 de mai
"Peter McCormack
@PeterMcCormack
·
25 de mai
Would anyone from The Mining Council be willing to come on the podcast and discuss their meeting/plans?


@ArgoBlockchain
, 
@blockcap
, 
@Core_Scientific
, 
@GalaxyDigitalHQ
, 
@HiveBlockchain
, 
@hut8mining
, 
@MarathonDH
, 
@RiotBlockchain
, @michael_saylor, 
@elonmusk
 & 
@novogratz
.
94
104
1,3 mil
Mostrar esta sequência","Would anyone from The Mining Council be willing to come on the podcast and discuss their meeting/plans?


@ArgoBlockchain
, 
@blockcap
, 
@Core_Scientific
, 
@GalaxyDigitalHQ
, 
@HiveBlockchain
, 
@hut8mining
, 
@MarathonDH
, 
@RiotBlockchain
, @michael_saylor, 
@elonmusk
 & 
@novogratz
.",@PeterMcCormack,25 de mai
"Peter McCormack
@PeterMcCormack
·
25 de mai
Morning, let's fight!
113
36
989","Morning, let's fight!",@PeterMcCormack,25 de mai
"Peter McCormack
@PeterMcCormack
·
24 de mai
Toxicity is an additional layer of security that protects your #bitcoin. 

The trade-off is adoption at the speed which meets your personal financial goals.
54
33
584","Toxicity is an additional layer of security that protects your #bitcoin. 

The trade-off is adoption at the speed which meets your personal financial goals.",@PeterMcCormack,24 de mai
"Peter McCormack
@PeterMcCormack
·
24 de mai
2021 #bitcoin class - Don't be mean to Elon

Pre 2021 #bitcoin class - Fuck Elon
245
185
2,2 mil","2021 #bitcoin class - Don't be mean to Elon

Pre 2021 #bitcoin class - Fuck Elon",@PeterMcCormack,24 de mai
"Peter McCormack
@PeterMcCormack
·
24 de mai
Tesla should publish their child labour cobalt mix
121
196
1,8 mil",Tesla should publish their child labour cobalt mix,@PeterMcCormack,24 de mai
"Peter McCormack
@PeterMcCormack
·
24 de mai
OFAC blocks and energy FUD driven by rich bitcoiners feels like Segwit2x all over again.

Closed-door meetings and new holders working against the best interest of #bitcoin to drive their own agenda is dangerous.

Eat shit 
@elonmusk
215
195
1,5 mil
Mostrar esta sequência","OFAC blocks and energy FUD driven by rich bitcoiners feels like Segwit2x all over again.

Closed-door meetings and new holders working against the best interest of #bitcoin to drive their own agenda is dangerous.

Eat shit 
@elonmusk",@PeterMcCormack,24 de mai
"Peter McCormack
@PeterMcCormack
·
24 de mai
Respect da pump 

#Bitcoin
129
101
1,6 mil","Respect da pump 

#Bitcoin",@PeterMcCormack,24 de mai
"Peter McCormack
@PeterMcCormack
·
24 de mai
Guys, the American’s are sleeping, it’s safe to use sarcasm now.
209
88
3,2 mil","Guys, the American’s are sleeping, it’s safe to use sarcasm now.",@PeterMcCormack,24 de mai
"Peter McCormack
@PeterMcCormack
·
24 de mai
What if super bear cycle?


181
30
1,2 mil","What if super bear cycle?

",@PeterMcCormack,24 de mai
"Peter McCormack
@PeterMcCormack
·
24 de mai
Pain is selling on a 51% drop and then paying 20% capital gains.

I am thinking of you right now.
115
120
2 mil","Pain is selling on a 51% drop and then paying 20% capital gains.

I am thinking of you right now.",@PeterMcCormack,24 de mai
"Peter McCormack
@PeterMcCormack
·
23 de mai
1/ If you are angry with the #bitcoin and/or ""crypto"" dump, stop looking for someone to blame.

If you traded a highly volatile market with leverage and were stopped out, that is your fault.

If you overextended yourself and are underwater, that is your fault.
158
213
1,8 mil
Mostrar esta sequência","1/ If you are angry with the #bitcoin and/or ""crypto"" dump, stop looking for someone to blame.

If you traded a highly volatile market with leverage and were stopped out, that is your fault.

If you overextended yourself and are underwater, that is your fault.",@PeterMcCormack,23 de mai
"Peter McCormack
@PeterMcCormack
·
23 de mai
What shall I name the new podcast I am launching?
Mr Obnoxious
60,8%
The McCormack Show
39,2%
4.852 votos
·
Resultados finais
123
4
65",What shall I name the new podcast I am launching?,@PeterMcCormack,23 de mai
"Peter McCormack
@PeterMcCormack
·
23 de mai
I am seeing data from Glassnode showing a large amount of #bitcoin is moving onto exchanges from pussies.

Anyone else seeing this?
157
77
1,4 mil
Mostrar esta sequência","I am seeing data from Glassnode showing a large amount of #bitcoin is moving onto exchanges from pussies.

Anyone else seeing this?",@PeterMcCormack,23 de mai
"Peter McCormack
@PeterMcCormack
·
23 de mai
Sadioooooooooo
57
15
356",Sadioooooooooo,@PeterMcCormack,23 de mai
"Peter McCormack
@PeterMcCormack
·
22 de mai
.
@michaelmalice
 I’m working through the book, can you DM me?
9
4
76",".
@michaelmalice
 I’m working through the book, can you DM me?",@PeterMcCormack,22 de mai
"Peter McCormack
@PeterMcCormack
·
22 de mai
Freeing ourselves from Central Banks is one of the greatest filters. Only now, after the Riksbank established in 1668, is it possible.

How long this window remains open is uncertain. Perhaps a long time, perhaps not. 

In case it is the latter, we should act now.

#Bitcoin
32
73
708","Freeing ourselves from Central Banks is one of the greatest filters. Only now, after the Riksbank established in 1668, is it possible.

How long this window remains open is uncertain. Perhaps a long time, perhaps not. 

In case it is the latter, we should act now.

#Bitcoin",@PeterMcCormack,22 de mai
"Peter McCormack
@PeterMcCormack
·
22 de mai
British The Office > American The Office

British Inbetweeners > American Inbetweeners

American Shameless > British Shameless

Let’s fight!
199
14
318","British The Office > American The Office

British Inbetweeners > American Inbetweeners

American Shameless > British Shameless

Let’s fight!",@PeterMcCormack,22 de mai
"Peter McCormack
@PeterMcCormack
·
22 de mai
If you want bigger blocks then use BCash, it is ready for you.
82
88
1,3 mil
Mostrar esta sequência","If you want bigger blocks then use BCash, it is ready for you.",@PeterMcCormack,22 de mai
"Peter McCormack
@PeterMcCormack
·
22 de mai
#bitcoin is the only meaningfully decentralised currency.
545
543
6,4 mil",#bitcoin is the only meaningfully decentralised currency.,@PeterMcCormack,22 de mai
"Peter McCormack
@PeterMcCormack
·
21 de mai
Best steak in Dallas, hit me?
222
15
397","Best steak in Dallas, hit me?",@PeterMcCormack,21 de mai
"Peter McCormack
@PeterMcCormack
·
21 de mai
Bitcoin goes up, get richer.
Bitcoin goes down, get more Sats.

You can’t lose with #bitcoin.
112
227
2,4 mil
Mostrar esta sequência","Bitcoin goes up, get richer.
Bitcoin goes down, get more Sats.

You can’t lose with #bitcoin.",@PeterMcCormack,21 de mai
"Peter McCormack
@PeterMcCormack
·
21 de mai
Four years in #bitcoin is enough to make any hodler toxic.

When you are trying to bring financial freedom to the world against a backlash of weak journalism and relentless FUD, it’s unsurprising that Bitcoiners have little tolerance for bullshit.
95
231
1,9 mil
Mostrar esta sequência","Four years in #bitcoin is enough to make any hodler toxic.

When you are trying to bring financial freedom to the world against a backlash of weak journalism and relentless FUD, it’s unsurprising that Bitcoiners have little tolerance for bullshit.",@PeterMcCormack,21 de mai
"Peter McCormack
@PeterMcCormack
·
21 de mai
Dear President Xi…
188
54
1,5 mil",Dear President Xi…,@PeterMcCormack,21 de mai
"Peter McCormack
@PeterMcCormack
·
21 de mai
Have fun staying Pooh
65
37
801",Have fun staying Pooh,@PeterMcCormack,21 de mai
"Peter McCormack
@PeterMcCormack
·
21 de mai
I just made China ban #bitcoin again, sorry.
274
134
2,9 mil","I just made China ban #bitcoin again, sorry.",@PeterMcCormack,21 de mai
"Peter McCormack
@PeterMcCormack
·
21 de mai
I’m going to make the price of #bitcoin go up tomorrow, be ready.
977
822
9,6 mil","I’m going to make the price of #bitcoin go up tomorrow, be ready.",@PeterMcCormack,21 de mai
"Peter McCormack
@PeterMcCormack
·
20 de mai
""During the dump, coins moved from the hands of weak new whales to strong-handed retail, this is bullish""


@woonomic
 (out tomorrow)
59
55
762","""During the dump, coins moved from the hands of weak new whales to strong-handed retail, this is bullish""


@woonomic
 (out tomorrow)",@PeterMcCormack,20 de mai
"Peter McCormack
@PeterMcCormack
·
20 de mai
Just recorded with our boy 
@woonomic
, going to get this out tomorrow.

All is good. Stay strong friends, we got this 

(Note: stop fucking around with leverage if you don't know what you are doing).
62
50
1,2 mil","Just recorded with our boy 
@woonomic
, going to get this out tomorrow.

All is good. Stay strong friends, we got this 

(Note: stop fucking around with leverage if you don't know what you are doing).",@PeterMcCormack,20 de mai
"Peter McCormack
@PeterMcCormack
·
20 de mai
Financial freedom for the world isn't built on fear.
83
178
1,8 mil",Financial freedom for the world isn't built on fear.,@PeterMcCormack,20 de mai
